cohort_19_in,number_in_ss_cohort,region,la_code_9,la_code_3,la_name,gender,fsm,sen,l2_by19,l2_with_em_by19,l3_by19,l2_em_by16,l2_em_by19_belowat16,l2_by19_rate,l2_with_em_by19_rate,l3_by19_rate,l2_em_by19_belowat16_rate
2008,164,a.North East,E08000023,393,South Tyneside,a.ALL,a.ALL,d.SEN without statements or EHC plans,65,18,19,10,8,39.63414634,10.97560976,11.58536585,5.194805195
2008,3738,a.North East,E08000024,394,Sunderland,a.ALL,a.ALL,a.ALL,2708,1729,1393,1399,378,72.44515784,46.25468165,37.2659176,16.16075246
2008,1912,a.North East,E08000024,394,Sunderland,b.Male,a.ALL,a.ALL,1290,838,607,646,231,67.46861925,43.82845188,31.74686192,18.2464455
2008,1826,a.North East,E08000024,394,Sunderland,c.Female,a.ALL,a.ALL,1418,891,786,753,147,77.65607886,48.79518072,43.0449069,13.6999068
2008,3207,a.North East,E08000024,394,Sunderland,a.ALL,b.Not eligible for FSM,a.ALL,2439,1612,1294,1321,324,76.05238541,50.26504521,40.34923605,17.17921527
2008,531,a.North East,E08000024,394,Sunderland,a.ALL,c.Eligible for FSM,a.ALL,269,117,99,78,54,50.65913371,22.03389831,18.6440678,11.9205298
2008,2967,a.North East,E08000024,394,Sunderland,a.ALL,a.ALL,b.No SEN,2402,1649,1324,1357,328,80.95719582,55.57802494,44.62419953,20.37267081
2008,165,a.North East,E08000024,394,Sunderland,a.ALL,a.ALL,c.SEN with statements or EHC plans,36,5,4,0,6,21.81818182,3.03030303,2.424242424,3.636363636
2008,606,a.North East,E08000024,394,Sunderland,a.ALL,a.ALL,d.SEN without statements or EHC plans,270,75,65,42,44,44.55445545,12.37623762,10.72607261,7.80141844
2008,86860,b.North West,ALL,ALL,ALL,a.ALL,a.ALL,a.ALL,63500,43590,38390,36760,7850,73.11496172,50.18709343,44.19664959,15.67590227
2008,44080,b.North West,ALL,ALL,ALL,b.Male,a.ALL,a.ALL,30240,20780,16920,16810,4630,68.60947887,47.14703814,38.39644259,16.96860789
2008,42780,b.North West,ALL,ALL,ALL,c.Female,a.ALL,a.ALL,33260,22810,21460,19950,3230,77.7572584,53.31946328,50.17298611,14.131768
2008,71260,b.North West,ALL,ALL,ALL,a.ALL,b.Not eligible for FSM,a.ALL,55440,39790,34980,33940,6630,77.78822407,55.83323978,49.08368882,17.76146592
2008,15590,b.North West,ALL,ALL,ALL,a.ALL,c.Eligible for FSM,a.ALL,8070,3800,3410,2820,1220,51.75421718,24.37944968,21.85876467,9.578634085
2008,72440,b.North West,ALL,ALL,ALL,a.ALL,a.ALL,b.No SEN,57910,41740,36510,35660,6960,79.94919653,57.62742283,50.40173394,18.93523302
2008,3740,b.North West,ALL,ALL,ALL,a.ALL,a.ALL,c.SEN with statements or EHC plans,940,230,270,130,120,25.14698022,6.012827365,7.188669161,3.321339607
2008,10550,b.North West,ALL,ALL,ALL,a.ALL,a.ALL,d.SEN without statements or EHC plans,4530,1500,1500,870,760,42.93565811,14.25187151,14.23291955,7.794755317
2008,1611,b.North West,E06000006,876,Halton,a.ALL,a.ALL,a.ALL,1070,675,545,537,161,66.41837368,41.89944134,33.8299193,14.99068901
2008,832,b.North West,E06000006,876,Halton,b.Male,a.ALL,a.ALL,495,319,221,239,97,59.49519231,38.34134615,26.5625,16.35750422
2008,779,b.North West,E06000006,876,Halton,c.Female,a.ALL,a.ALL,575,356,324,298,64,73.81258023,45.69961489,41.59178434,13.30561331
2008,1319,b.North West,E06000006,876,Halton,a.ALL,b.Not eligible for FSM,a.ALL,941,624,493,501,138,71.3419257,47.3085671,37.37680061,16.87041565
2008,292,b.North West,E06000006,876,Halton,a.ALL,c.Eligible for FSM,a.ALL,129,51,52,36,23,44.17808219,17.46575342,17.80821918,8.984375
2008,1332,b.North West,E06000006,876,Halton,a.ALL,a.ALL,b.No SEN,972,646,511,519,146,72.97297297,48.4984985,38.36336336,17.95817958
2008,82,b.North West,E06000006,876,Halton,a.ALL,a.ALL,c.SEN with statements or EHC plans,23,3,7,2,2,28.04878049,3.658536585,8.536585366,2.5
2008,197,b.North West,E06000006,876,Halton,a.ALL,a.ALL,d.SEN without statements or EHC plans,75,26,27,16,13,38.07106599,13.19796954,13.70558376,7.182320442
2008,2572,b.North West,E06000007,877,Warrington,a.ALL,a.ALL,a.ALL,1983,1435,1327,1225,236,77.09953344,55.79315708,51.5940902,17.52041574
2008,1304,b.North West,E06000007,877,Warrington,b.Male,a.ALL,a.ALL,940,692,603,566,148,72.08588957,53.06748466,46.24233129,20.05420054
2008,1268,b.North West,E06000007,877,Warrington,c.Female,a.ALL,a.ALL,1043,743,724,659,88,82.2555205,58.59621451,57.0977918,14.4499179
2008,2359,b.North West,E06000007,877,Warrington,a.ALL,b.Not eligible for FSM,a.ALL,1886,1391,1283,1196,220,79.94913099,58.96566342,54.38745231,18.91659501
2008,213,b.North West,E06000007,877,Warrington,a.ALL,c.Eligible for FSM,a.ALL,97,44,44,29,16,45.5399061,20.657277,20.657277,8.695652174
2008,2226,b.North West,E06000007,877,Warrington,a.ALL,a.ALL,b.No SEN,1857,1384,1281,1202,205,83.42318059,62.17430368,57.54716981,20.01953125
2008,131,b.North West,E06000007,877,Warrington,a.ALL,a.ALL,c.SEN with statements or EHC plans,40,14,17,4,12,30.53435115,10.6870229,12.97709924,9.448818898
2008,215,b.North West,E06000007,877,Warrington,a.ALL,a.ALL,d.SEN without statements or EHC plans,86,37,29,19,19,40,17.20930233,13.48837209,9.693877551
2008,1849,b.North West,E06000008,889,Blackburn with Darwen,a.ALL,a.ALL,a.ALL,1343,862,760,681,194,72.63385614,46.61979448,41.10329908,16.60958904
2008,985,b.North West,E06000008,889,Blackburn with Darwen,b.Male,a.ALL,a.ALL,681,432,362,318,124,69.13705584,43.85786802,36.75126904,18.59070465
2008,864,b.North West,E06000008,889,Blackburn with Darwen,c.Female,a.ALL,a.ALL,662,430,398,363,70,76.62037037,49.76851852,46.06481481,13.97205589
2008,1372,b.North West,E06000008,889,Blackburn with Darwen,a.ALL,b.Not eligible for FSM,a.ALL,1070,728,634,583,156,77.98833819,53.06122449,46.20991254,19.77186312
2008,477,b.North West,E06000008,889,Blackburn with Darwen,a.ALL,c.Eligible for FSM,a.ALL,273,134,126,98,38,57.2327044,28.09224319,26.41509434,10.02638522
2008,1531,b.North West,E06000008,889,Blackburn with Darwen,a.ALL,a.ALL,b.No SEN,1231,832,726,664,179,80.40496408,54.3435663,47.41998694,20.64590542
2008,72,b.North West,E06000008,889,Blackburn with Darwen,a.ALL,a.ALL,c.SEN with statements or EHC plans,12,2,2,2,0,16.66666667,2.777777778,2.777777778,0
2008,246,b.North West,E06000008,889,Blackburn with Darwen,a.ALL,a.ALL,d.SEN without statements or EHC plans,100,28,32,15,15,40.6504065,11.38211382,13.00813008,6.493506494
2008,1711,b.North West,E06000009,890,Blackpool,a.ALL,a.ALL,a.ALL,1119,700,575,515,202,65.40035067,40.91174752,33.60607832,16.88963211
2008,885,b.North West,E06000009,890,Blackpool,b.Male,a.ALL,a.ALL,530,324,239,211,123,59.88700565,36.61016949,27.00564972,18.24925816
2008,826,b.North West,E06000009,890,Blackpool,c.Female,a.ALL,a.ALL,589,376,336,304,79,71.30750605,45.52058111,40.6779661,15.13409962
2008,1445,b.North West,E06000009,890,Blackpool,a.ALL,b.Not eligible for FSM,a.ALL,985,630,507,467,178,68.16608997,43.59861592,35.08650519,18.200409
2008,266,b.North West,E06000009,890,Blackpool,a.ALL,c.Eligible for FSM,a.ALL,134,70,68,48,24,50.37593985,26.31578947,25.56390977,11.00917431
2008,1401,b.North West,E06000009,890,Blackpool,a.ALL,a.ALL,b.No SEN,1030,676,554,505,187,73.51891506,48.25124911,39.54318344,20.87053571
2008,74,b.North West,E06000009,890,Blackpool,a.ALL,a.ALL,c.SEN with statements or EHC plans,16,3,3,1,2,21.62162162,4.054054054,4.054054054,2.739726027
2008,236,b.North West,E06000009,890,Blackpool,a.ALL,a.ALL,d.SEN without statements or EHC plans,73,21,18,9,13,30.93220339,8.898305085,7.627118644,5.726872247
2008,4052,b.North West,E06000049,895,Cheshire East,a.ALL,a.ALL,a.ALL,3217,2362,2218,2188,207,79.3928924,58.29220138,54.73840079,11.10515021
2008,1989,b.North West,E06000049,895,Cheshire East,b.Male,a.ALL,a.ALL,1489,1096,971,990,127,74.86173957,55.10306687,48.81850176,12.71271271
2008,2063,b.North West,E06000049,895,Cheshire East,c.Female,a.ALL,a.ALL,1728,1266,1247,1198,80,83.76151236,61.36694135,60.4459525,9.248554913
2008,3790,b.North West,E06000049,895,Cheshire East,a.ALL,b.Not eligible for FSM,a.ALL,3088,2307,2159,2139,200,81.47757256,60.8707124,56.96569921,12.11387038
2008,262,b.North West,E06000049,895,Cheshire East,a.ALL,c.Eligible for FSM,a.ALL,129,55,59,49,7,49.23664122,20.99236641,22.51908397,3.286384977
2008,3659,b.North West,E06000049,895,Cheshire East,a.ALL,a.ALL,b.No SEN,3072,2313,2157,2152,190,83.9573654,63.21399289,58.95053293,12.60783013
2008,121,b.North West,E06000049,895,Cheshire East,a.ALL,a.ALL,c.SEN with statements or EHC plans,29,8,13,7,3,23.96694215,6.611570248,10.74380165,2.631578947
2008,272,b.North West,E06000049,895,Cheshire East,a.ALL,a.ALL,d.SEN without statements or EHC plans,116,41,48,29,14,42.64705882,15.07352941,17.64705882,5.761316872
2008,4304,b.North West,E06000050,896,Cheshire West and Chester,a.ALL,a.ALL,a.ALL,3201,2274,2013,1962,347,74.37267658,52.83457249,46.7704461,14.81639624
2008,2189,b.North West,E06000050,896,Cheshire West and Chester,b.Male,a.ALL,a.ALL,1536,1061,889,876,213,70.16902695,48.46962083,40.61215167,16.22239147
2008,2115,b.North West,E06000050,896,Cheshire West and Chester,c.Female,a.ALL,a.ALL,1665,1213,1124,1086,134,78.72340426,57.35224586,53.14420804,13.0223518
2008,3819,b.North West,E06000050,896,Cheshire West and Chester,a.ALL,b.Not eligible for FSM,a.ALL,2964,2161,1921,1874,316,77.6119403,56.58549358,50.30112595,16.24678663
2008,485,b.North West,E06000050,896,Cheshire West and Chester,a.ALL,c.Eligible for FSM,a.ALL,237,113,92,88,31,48.86597938,23.29896907,18.96907216,7.808564232
2008,3608,b.North West,E06000050,896,Cheshire West and Chester,a.ALL,a.ALL,b.No SEN,2951,2205,1925,1917,318,81.79046563,61.11419069,53.35365854,18.80544057
2008,241,b.North West,E06000050,896,Cheshire West and Chester,a.ALL,a.ALL,c.SEN with statements or EHC plans,62,13,19,9,7,25.72614108,5.394190871,7.883817427,3.017241379
2008,455,b.North West,E06000050,896,Cheshire West and Chester,a.ALL,a.ALL,d.SEN without statements or EHC plans,188,56,69,36,22,41.31868132,12.30769231,15.16483516,5.250596659
2008,3685,b.North West,E08000001,350,Bolton,a.ALL,a.ALL,a.ALL,2545,1789,1558,1464,365,69.06377205,48.54816825,42.27951153,16.43403872
2008,1850,b.North West,E08000001,350,Bolton,b.Male,a.ALL,a.ALL,1192,852,687,676,196,64.43243243,46.05405405,37.13513514,16.69505963
2008,1835,b.North West,E08000001,350,Bolton,c.Female,a.ALL,a.ALL,1353,937,871,788,169,73.73297003,51.0626703,47.46594005,16.14135626
2008,3144,b.North West,E08000001,350,Bolton,a.ALL,b.Not eligible for FSM,a.ALL,2289,1638,1424,1374,292,72.80534351,52.09923664,45.29262087,16.49717514
2008,541,b.North West,E08000001,350,Bolton,a.ALL,c.Eligible for FSM,a.ALL,256,151,134,90,73,47.31977819,27.91127542,24.7689464,16.18625277
2008,2686,b.North West,E08000001,350,Bolton,a.ALL,a.ALL,b.No SEN,2194,1666,1435,1405,288,81.6827997,62.02531646,53.42516754,22.4824356
2008,173,b.North West,E08000001,350,Bolton,a.ALL,a.ALL,c.SEN with statements or EHC plans,40,8,14,5,3,23.12138728,4.624277457,8.092485549,1.785714286
2008,826,b.North West,E08000001,350,Bolton,a.ALL,a.ALL,d.SEN without statements or EHC plans,311,115,109,54,74,37.65133172,13.92251816,13.19612591,9.585492228
2008,2345,b.North West,E08000002,351,Bury,a.ALL,a.ALL,a.ALL,1773,1356,1164,1175,217,75.60767591,57.82515991,49.63752665,18.54700855
2008,1252,b.North West,E08000002,351,Bury,b.Male,a.ALL,a.ALL,893,675,566,563,139,71.32587859,53.91373802,45.20766773,20.17416546
2008,1093,b.North West,E08000002,351,Bury,c.Female,a.ALL,a.ALL,880,681,598,612,78,80.51235133,62.30558097,54.71180238,16.21621622
2008,2056,b.North West,E08000002,351,Bury,a.ALL,b.Not eligible for FSM,a.ALL,1627,1261,1091,1095,192,79.13424125,61.33268482,53.06420233,19.97918835
2008,289,b.North West,E08000002,351,Bury,a.ALL,c.Eligible for FSM,a.ALL,146,95,73,80,25,50.51903114,32.87197232,25.25951557,11.96172249
2008,1979,b.North West,E08000002,351,Bury,a.ALL,a.ALL,b.No SEN,1625,1297,1109,1139,188,82.11217787,65.53815058,56.03840323,22.38095238
2008,81,b.North West,E08000002,351,Bury,a.ALL,a.ALL,c.SEN with statements or EHC plans,27,6,8,5,1,33.33333333,7.407407407,9.87654321,1.315789474
2008,285,b.North West,E08000002,351,Bury,a.ALL,a.ALL,d.SEN without statements or EHC plans,121,53,47,31,28,42.45614035,18.59649123,16.49122807,11.02362205
2008,4610,b.North West,E08000003,352,Manchester,a.ALL,a.ALL,a.ALL,2984,1806,1646,1412,462,64.72885033,39.17570499,35.70498915,14.44652908
2008,2232,b.North West,E08000003,352,Manchester,b.Male,a.ALL,a.ALL,1293,786,610,588,241,57.93010753,35.21505376,27.3297491,14.6593674
2008,2378,b.North West,E08000003,352,Manchester,c.Female,a.ALL,a.ALL,1691,1020,1036,824,221,71.11017662,42.89318755,43.56602187,14.22136422
2008,2612,b.North West,E08000003,352,Manchester,a.ALL,b.Not eligible for FSM,a.ALL,1924,1274,1147,1031,278,73.66003063,48.77488515,43.91271057,17.58380772
2008,1998,b.North West,E08000003,352,Manchester,a.ALL,c.Eligible for FSM,a.ALL,1060,532,499,381,184,53.05305305,26.62662663,24.97497497,11.37909709
2008,3777,b.North West,E08000003,352,Manchester,a.ALL,a.ALL,b.No SEN,2733,1746,1583,1374,429,72.35901509,46.22716442,41.91157003,17.85268414
2008,208,b.North West,E08000003,352,Manchester,a.ALL,a.ALL,c.SEN with statements or EHC plans,33,4,4,3,4,15.86538462,1.923076923,1.923076923,1.951219512
2008,625,b.North West,E08000003,352,Manchester,a.ALL,a.ALL,d.SEN without statements or EHC plans,218,56,59,35,29,34.88,8.96,9.44,4.915254237
2008,3209,b.North West,E08000004,353,Oldham,a.ALL,a.ALL,a.ALL,2321,1528,1342,1154,409,72.32782798,47.61607978,41.81988158,19.9026764
2008,1687,b.North West,E08000004,353,Oldham,b.Male,a.ALL,a.ALL,1142,746,592,531,241,67.69413159,44.22050978,35.09187908,20.84775087
2008,1522,b.North West,E08000004,353,Oldham,c.Female,a.ALL,a.ALL,1179,782,750,623,168,77.46386334,51.37976347,49.27726675,18.68743048
2008,2534,b.North West,E08000004,353,Oldham,a.ALL,b.Not eligible for FSM,a.ALL,1926,1343,1173,1044,328,76.00631413,52.99921073,46.29044988,22.01342282
2008,675,b.North West,E08000004,353,Oldham,a.ALL,c.Eligible for FSM,a.ALL,395,185,169,110,81,58.51851852,27.40740741,25.03703704,14.33628319
2008,2833,b.North West,E08000004,353,Oldham,a.ALL,a.ALL,b.No SEN,2178,1482,1308,1138,378,76.8796329,52.31203671,46.17013766,22.30088496
2008,86,b.North West,E08000004,353,Oldham,a.ALL,a.ALL,c.SEN with statements or EHC plans,16,1,0,0,1,18.60465116,1.162790698,0,1.162790698
2008,290,b.North West,E08000004,353,Oldham,a.ALL,a.ALL,d.SEN without statements or EHC plans,127,45,34,16,30,43.79310345,15.51724138,11.72413793,10.94890511
2008,2689,b.North West,E08000005,354,Rochdale,a.ALL,a.ALL,a.ALL,1893,1278,1005,1068,264,70.39791744,47.5269617,37.37448866,16.28624306
2008,1391,b.North West,E08000005,354,Rochdale,b.Male,a.ALL,a.ALL,935,620,448,488,159,67.2178289,44.57225018,32.20704529,17.60797342
2008,1298,b.North West,E08000005,354,Rochdale,c.Female,a.ALL,a.ALL,958,658,557,580,105,73.80585516,50.69337442,42.91217257,14.62395543
2008,2033,b.North West,E08000005,354,Rochdale,a.ALL,b.Not eligible for FSM,a.ALL,1537,1095,852,917,215,75.6025578,53.86128874,41.90850959,19.26523297
2008,656,b.North West,E08000005,354,Rochdale,a.ALL,c.Eligible for FSM,a.ALL,356,183,153,151,49,54.26829268,27.89634146,23.32317073,9.702970297
2008,2307,b.North West,E08000005,354,Rochdale,a.ALL,a.ALL,b.No SEN,1749,1240,974,1038,249,75.81274382,53.74945817,42.21933247,19.62174941
2008,110,b.North West,E08000005,354,Rochdale,a.ALL,a.ALL,c.SEN with statements or EHC plans,26,7,4,5,3,23.63636364,6.363636364,3.636363636,2.857142857
2008,272,b.North West,E08000005,354,Rochdale,a.ALL,a.ALL,d.SEN without statements or EHC plans,118,31,27,25,12,43.38235294,11.39705882,9.926470588,4.858299595
2008,2531,b.North West,E08000006,355,Salford,a.ALL,a.ALL,a.ALL,1702,1059,898,840,241,67.24614777,41.8411695,35.48004741,14.25192194
2008,1262,b.North West,E08000006,355,Salford,b.Male,a.ALL,a.ALL,764,471,366,343,139,60.53882726,37.32171157,29.00158479,15.12513602
2008,1269,b.North West,E08000006,355,Salford,c.Female,a.ALL,a.ALL,938,588,532,497,102,73.91646966,46.3356974,41.92277384,13.21243523
2008,1923,b.North West,E08000006,355,Salford,a.ALL,b.Not eligible for FSM,a.ALL,1437,946,795,762,199,74.72698908,49.19396776,41.34165367,17.14039621
2008,608,b.North West,E08000006,355,Salford,a.ALL,c.Eligible for FSM,a.ALL,265,113,103,78,42,43.58552632,18.58552632,16.94078947,7.924528302
2008,2052,b.North West,E08000006,355,Salford,a.ALL,a.ALL,b.No SEN,1539,1014,857,814,219,75,49.41520468,41.76413255,17.68982229
2008,128,b.North West,E08000006,355,Salford,a.ALL,a.ALL,c.SEN with statements or EHC plans,22,9,6,5,4,17.1875,7.03125,4.6875,3.25203252
2008,351,b.North West,E08000006,355,Salford,a.ALL,a.ALL,d.SEN without statements or EHC plans,141,36,35,21,18,40.17094017,10.25641026,9.971509972,5.454545455
2008,3324,b.North West,E08000007,356,Stockport,a.ALL,a.ALL,a.ALL,2463,1844,1579,1591,301,74.09747292,55.47533093,47.50300842,17.36872475
2008,1682,b.North West,E08000007,356,Stockport,b.Male,a.ALL,a.ALL,1199,909,743,765,177,71.28418549,54.04280618,44.17360285,19.30207197
2008,1642,b.North West,E08000007,356,Stockport,c.Female,a.ALL,a.ALL,1264,935,836,826,124,76.97929354,56.94275274,50.9135201,15.19607843
2008,2993,b.North West,E08000007,356,Stockport,a.ALL,b.Not eligible for FSM,a.ALL,2320,1766,1522,1530,277,77.5141998,59.00434347,50.85198797,18.93369788
2008,331,b.North West,E08000007,356,Stockport,a.ALL,c.Eligible for FSM,a.ALL,143,78,57,61,24,43.20241692,23.56495468,17.22054381,8.888888889
2008,2761,b.North West,E08000007,356,Stockport,a.ALL,a.ALL,b.No SEN,2237,1750,1490,1536,259,81.02136907,63.38283231,53.96595436,21.14285714
2008,149,b.North West,E08000007,356,Stockport,a.ALL,a.ALL,c.SEN with statements or EHC plans,35,9,12,4,5,23.48993289,6.040268456,8.053691275,3.448275862
2008,414,b.North West,E08000007,356,Stockport,a.ALL,a.ALL,d.SEN without statements or EHC plans,191,85,77,51,37,46.1352657,20.53140097,18.59903382,10.19283747
2008,3036,b.North West,E08000008,357,Tameside,a.ALL,a.ALL,a.ALL,2199,1481,1242,1155,365,72.43083004,48.78129117,40.90909091,19.40457204
2008,1506,b.North West,E08000008,357,Tameside,b.Male,a.ALL,a.ALL,1046,700,539,517,205,69.45551129,46.48074369,35.79017264,20.72800809
2008,1530,b.North West,E08000008,357,Tameside,c.Female,a.ALL,a.ALL,1153,781,703,638,160,75.35947712,51.04575163,45.94771242,17.93721973
2008,2564,b.North West,E08000008,357,Tameside,a.ALL,b.Not eligible for FSM,a.ALL,1969,1372,1158,1080,325,76.79407176,53.51014041,45.16380655,21.90026954
2008,472,b.North West,E08000008,357,Tameside,a.ALL,c.Eligible for FSM,a.ALL,230,109,84,75,40,48.72881356,23.09322034,17.79661017,10.07556675
2008,2584,b.North West,E08000008,357,Tameside,a.ALL,a.ALL,b.No SEN,2012,1416,1185,1126,325,77.86377709,54.79876161,45.85913313,22.29080933
2008,116,b.North West,E08000008,357,Tameside,a.ALL,a.ALL,c.SEN with statements or EHC plans,26,2,5,2,0,22.4137931,1.724137931,4.310344828,0
2008,336,b.North West,E08000008,357,Tameside,a.ALL,a.ALL,d.SEN without statements or EHC plans,161,63,52,27,40,47.91666667,18.75,15.47619048,12.94498382
2008,2804,b.North West,E08000009,358,Trafford,a.ALL,a.ALL,a.ALL,2302,1853,1598,1638,239,82.09700428,66.08416548,56.99001427,20.4974271
2008,1439,b.North West,E08000009,358,Trafford,b.Male,a.ALL,a.ALL,1134,906,741,774,147,78.8047255,62.96038916,51.49409312,22.10526316
2008,1365,b.North West,E08000009,358,Trafford,c.Female,a.ALL,a.ALL,1168,947,857,864,92,85.56776557,69.37728938,62.78388278,18.36327345
2008,2468,b.North West,E08000009,358,Trafford,a.ALL,b.Not eligible for FSM,a.ALL,2098,1727,1489,1545,201,85.00810373,69.97568882,60.33225284,21.77681473
2008,336,b.North West,E08000009,358,Trafford,a.ALL,c.Eligible for FSM,a.ALL,204,126,109,93,38,60.71428571,37.5,32.44047619,15.63786008
2008,2301,b.North West,E08000009,358,Trafford,a.ALL,a.ALL,b.No SEN,2013,1655,1420,1481,190,87.48370274,71.92524989,61.712299,23.17073171
2008,94,b.North West,E08000009,358,Trafford,a.ALL,a.ALL,c.SEN with statements or EHC plans,24,8,5,5,5,25.53191489,8.510638298,5.319148936,5.617977528
2008,285,b.North West,E08000009,358,Trafford,a.ALL,a.ALL,d.SEN without statements or EHC plans,145,72,66,47,30,50.87719298,25.26315789,23.15789474,12.60504202
2008,4194,b.North West,E08000010,359,Wigan,a.ALL,a.ALL,a.ALL,2987,1981,1711,1683,348,71.22079161,47.23414402,40.79637577,13.85902031
2008,2110,b.North West,E08000010,359,Wigan,b.Male,a.ALL,a.ALL,1365,926,728,757,207,64.69194313,43.88625592,34.50236967,15.29933481
2008,2084,b.North West,E08000010,359,Wigan,c.Female,a.ALL,a.ALL,1622,1055,983,926,141,77.83109405,50.62380038,47.16890595,12.1761658
2008,3566,b.North West,E08000010,359,Wigan,a.ALL,b.Not eligible for FSM,a.ALL,2705,1863,1607,1589,316,75.85530006,52.24340998,45.06449804,15.98381386
2008,628,b.North West,E08000010,359,Wigan,a.ALL,c.Eligible for FSM,a.ALL,282,118,104,94,32,44.9044586,18.78980892,16.56050955,5.992509363
2008,3414,b.North West,E08000010,359,Wigan,a.ALL,a.ALL,b.No SEN,2704,1904,1636,1640,310,79.20328061,55.77035735,47.92032806,17.4746336
2008,220,b.North West,E08000010,359,Wigan,a.ALL,a.ALL,c.SEN with statements or EHC plans,51,11,8,8,5,23.18181818,5,3.636363636,2.358490566
2008,560,b.North West,E08000010,359,Wigan,a.ALL,a.ALL,d.SEN without statements or EHC plans,232,66,67,35,33,41.42857143,11.78571429,11.96428571,6.285714286
2008,1971,b.North West,E08000011,340,Knowsley,a.ALL,a.ALL,a.ALL,1214,735,546,667,114,61.59309995,37.29071537,27.70167428,8.742331288
2008,1029,b.North West,E08000011,340,Knowsley,b.Male,a.ALL,a.ALL,603,339,224,302,67,58.60058309,32.94460641,21.76870748,9.215955983
2008,942,b.North West,E08000011,340,Knowsley,c.Female,a.ALL,a.ALL,611,396,322,365,47,64.86199575,42.03821656,34.18259023,8.145580589
2008,1300,b.North West,E08000011,340,Knowsley,a.ALL,b.Not eligible for FSM,a.ALL,894,583,423,525,82,68.76923077,44.84615385,32.53846154,10.58064516
2008,671,b.North West,E08000011,340,Knowsley,a.ALL,c.Eligible for FSM,a.ALL,320,152,123,142,32,47.6900149,22.65275708,18.33084948,6.049149338
2008,1521,b.North West,E08000011,340,Knowsley,a.ALL,a.ALL,b.No SEN,1048,682,495,625,98,68.90203813,44.83892176,32.5443787,10.9375
2008,106,b.North West,E08000011,340,Knowsley,a.ALL,a.ALL,c.SEN with statements or EHC plans,31,5,6,4,1,29.24528302,4.716981132,5.660377358,0.980392157
2008,344,b.North West,E08000011,340,Knowsley,a.ALL,a.ALL,d.SEN without statements or EHC plans,135,48,45,38,15,39.24418605,13.95348837,13.08139535,4.901960784
2008,5738,b.North West,E08000012,341,Liverpool,a.ALL,a.ALL,a.ALL,4019,2276,2081,1912,426,70.04182642,39.66538864,36.26699198,11.13434396
2008,2916,b.North West,E08000012,341,Liverpool,b.Male,a.ALL,a.ALL,1890,1074,888,889,226,64.81481481,36.83127572,30.4526749,11.14948199
2008,2822,b.North West,E08000012,341,Liverpool,c.Female,a.ALL,a.ALL,2129,1202,1193,1023,200,75.44294826,42.59390503,42.27498228,11.11728738
2008,3914,b.North West,E08000012,341,Liverpool,a.ALL,b.Not eligible for FSM,a.ALL,3015,1902,1729,1631,308,77.03117016,48.59478794,44.17475728,13.49102059
2008,1824,b.North West,E08000012,341,Liverpool,a.ALL,c.Eligible for FSM,a.ALL,1004,374,352,281,118,55.04385965,20.50438596,19.29824561,7.647440052
2008,4322,b.North West,E08000012,341,Liverpool,a.ALL,a.ALL,b.No SEN,3421,2132,1916,1825,354,79.15316983,49.32901435,44.33132809,14.17701241
2008,255,b.North West,E08000012,341,Liverpool,a.ALL,a.ALL,c.SEN with statements or EHC plans,65,11,17,5,8,25.49019608,4.31372549,6.666666667,3.2
2008,1161,b.North West,E08000012,341,Liverpool,a.ALL,a.ALL,d.SEN without statements or EHC plans,533,133,148,82,64,45.9086994,11.45564169,12.74763135,5.93141798
2008,2242,b.North West,E08000013,342,St. Helens,a.ALL,a.ALL,a.ALL,1590,1049,912,928,160,70.91882248,46.78858162,40.6779661,12.17656012
2008,1120,b.North West,E08000013,342,St. Helens,b.Male,a.ALL,a.ALL,736,488,394,399,105,65.71428571,43.57142857,35.17857143,14.5631068
2008,1122,b.North West,E08000013,342,St. Helens,c.Female,a.ALL,a.ALL,854,561,518,529,55,76.114082,50,46.16755793,9.274873524
2008,1886,b.North West,E08000013,342,St. Helens,a.ALL,b.Not eligible for FSM,a.ALL,1425,975,853,876,129,75.55673383,51.69671262,45.22799576,12.77227723
2008,356,b.North West,E08000013,342,St. Helens,a.ALL,c.Eligible for FSM,a.ALL,165,74,59,52,31,46.34831461,20.78651685,16.57303371,10.19736842
2008,1849,b.North West,E08000013,342,St. Helens,a.ALL,a.ALL,b.No SEN,1463,999,874,888,143,79.12385073,54.02920498,47.26879394,14.88033299
2008,113,b.North West,E08000013,342,St. Helens,a.ALL,a.ALL,c.SEN with statements or EHC plans,12,3,3,3,1,10.61946903,2.654867257,2.654867257,0.909090909
2008,280,b.North West,E08000013,342,St. Helens,a.ALL,a.ALL,d.SEN without statements or EHC plans,115,47,35,37,16,41.07142857,16.78571429,12.5,6.58436214
2008,3866,b.North West,E08000014,343,Sefton,a.ALL,a.ALL,a.ALL,3040,2002,1848,1709,329,78.63424728,51.78479048,47.80134506,15.25266574
2008,1957,b.North West,E08000014,343,Sefton,b.Male,a.ALL,a.ALL,1464,991,863,831,180,74.80838017,50.63873275,44.09810935,15.98579041
2008,1909,b.North West,E08000014,343,Sefton,c.Female,a.ALL,a.ALL,1576,1011,985,878,149,82.55631221,52.95966475,51.59769513,14.45198836
2008,3258,b.North West,E08000014,343,Sefton,a.ALL,b.Not eligible for FSM,a.ALL,2678,1856,1692,1596,288,82.19766728,56.9674647,51.93370166,17.32851986
