cohort_19_in,number_in_ss_cohort,region,la_code_9,la_code_3,la_name,fsm,value,category
2021,2502,South East,E06000042,826,Milton Keynes,Not eligible for FSM,84.09272582,l2
2021,1947,South East,E06000043,846,Brighton and Hove,Not eligible for FSM,84.69440164,l2
2021,1398,South East,E06000044,851,Portsmouth,Not eligible for FSM,81.11587983,l2
2021,1563,South East,E06000045,852,Southampton,Not eligible for FSM,79.01471529,l2
2021,959,South East,E06000046,921,Isle of Wight,Not eligible for FSM,76.01668405,l2
2021,5432,South East,E06000060,825,Buckinghamshire,Not eligible for FSM,89.5802651,l2
2021,4167,South East,E10000011,845,East Sussex,Not eligible for FSM,82.19342453,l2
2021,11543,South East,E10000014,850,Hampshire,Not eligible for FSM,85.16850039,l2
2021,14162,South East,E10000016,886,Kent,Not eligible for FSM,82.35418726,l2
2021,5529,South East,E10000025,931,Oxfordshire,Not eligible for FSM,81.98589257,l2
2021,9413,South East,E10000030,936,Surrey,Not eligible for FSM,87.72973547,l2
2021,7093,South East,E10000032,938,West Sussex,Not eligible for FSM,84.54814606,l2
2021,1904,South West,E06000022,800,Bath and North East Somerset,Not eligible for FSM,86.29201681,l2
2021,14092,East of England,E10000012,881,Essex,Not eligible for FSM,71.65659383,l2em
2021,12422,East of England,E10000015,919,Hertfordshire,Not eligible for FSM,79.20117322,l2em
2021,7562,East of England,E10000020,926,Norfolk,Not eligible for FSM,70.11339899,l2em
2021,6828,East of England,E10000029,935,Suffolk,Not eligible for FSM,73.76093294,l2em
2021,2249,London,E09000002,301,Barking and Dagenham,Not eligible for FSM,68.72340426,l2em
2021,3788,London,E09000003,302,Barnet,Not eligible for FSM,83.64188164,l2em
2021,3045,London,E09000004,303,Bexley,Not eligible for FSM,76.23726346,l2em
2021,2981,London,E09000005,304,Brent,Not eligible for FSM,76.39468691,l2em
2021,3150,London,E09000006,305,Bromley,Not eligible for FSM,78.4079262,l2em
2021,1562,London,E09000007,202,Camden,Not eligible for FSM,77.33564014,l2em
2021,3443,London,E09000008,306,Croydon,Not eligible for FSM,73.94636015,l2em
2021,2917,London,E09000009,307,Ealing,Not eligible for FSM,77.72435897,l2em
2021,3460,London,E09000010,308,Enfield,Not eligible for FSM,73.08488613,l2em
2021,2308,London,E09000011,203,Greenwich,Not eligible for FSM,69.77225673,l2em
2021,2064,London,E09000012,204,Hackney,Not eligible for FSM,79.14893617,l2em
2021,1316,London,E09000013,205,Hammersmith and Fulham,Not eligible for FSM,80.82454458,l2em
2021,2243,London,E09000014,309,Haringey,Not eligible for FSM,71.10977081,l2em
2021,2083,London,E09000015,310,Harrow,Not eligible for FSM,79.95689655,l2em
2021,2792,London,E09000016,311,Havering,Not eligible for FSM,75.43307087,l2em
2021,3128,London,E09000017,312,Hillingdon,Not eligible for FSM,76.24954396,l2em
2021,2607,London,E09000018,313,Hounslow,Not eligible for FSM,80.52702099,l2em
2021,1426,London,E09000019,206,Islington,Not eligible for FSM,76.95473251,l2em
2021,721,London,E09000020,207,Kensington and Chelsea,Not eligible for FSM,82.16666667,l2em
2021,1537,London,E09000021,314,Kingston upon Thames,Not eligible for FSM,85.69444444,l2em
2021,2151,London,E09000022,208,Lambeth,Not eligible for FSM,68.93617021,l2em
2021,2126,London,E09000023,209,Lewisham,Not eligible for FSM,74.02522936,l2em
2021,1425,London,E09000024,315,Merton,Not eligible for FSM,77.76845638,l2em
2021,3809,London,E09000025,316,Newham,Not eligible for FSM,76.05455122,l2em
2021,3445,London,E09000026,317,Redbridge,Not eligible for FSM,72.01195219,l2em
2021,1313,North East,E06000002,806,Middlesbrough,Not eligible for FSM,71.81528662,l2em
2021,1521,North East,E06000003,807,Redcar and Cleveland,Not eligible for FSM,74.89413188,l2em
2021,1938,North East,E06000004,808,Stockton-on-Tees,Not eligible for FSM,73.55967078,l2em
2021,1100,North East,E06000005,841,Darlington,Not eligible for FSM,71.29124448,l2em
2021,4568,North East,E06000047,840,County Durham,Not eligible for FSM,73.19054653,l2em
2021,3050,North East,E06000057,929,Northumberland,Not eligible for FSM,71.78270042,l2em
2021,2479,North East,E08000021,391,Newcastle upon Tyne,Not eligible for FSM,72.51635931,l2em
2021,1900,North East,E08000022,392,North Tyneside,Not eligible for FSM,72.81223449,l2em
2021,1436,North East,E08000023,393,South Tyneside,Not eligible for FSM,69.59689169,l2em
2021,2616,North East,E08000024,394,Sunderland,Not eligible for FSM,73.79310345,l2em
2021,1892,North East,E08000037,390,Gateshead,Not eligible for FSM,70.29274784,l2em
2021,5976,Yorkshire and the Humber,E10000023,815,North Yorkshire,Not eligible for FSM,76.3181412,l2em
2021,12261,West Midlands,E08000025,330,Birmingham,Not eligible for FSM,73.30887906,l2em
2021,3364,West Midlands,E08000026,331,Coventry,Not eligible for FSM,69.57289093,l2em
2021,3293,West Midlands,E08000027,332,Dudley,Not eligible for FSM,70.46908316,l2em
2021,3651,West Midlands,E08000028,333,Sandwell,Not eligible for FSM,64.59197787,l2em
2021,2920,West Midlands,E08000029,334,Solihull,Not eligible for FSM,77.41555381,l2em
2021,3012,West Midlands,E08000030,335,Walsall,Not eligible for FSM,66.23429266,l2em
2021,2905,West Midlands,E08000031,336,Wolverhampton,Not eligible for FSM,68.04431189,l2em
2021,8348,West Midlands,E10000028,860,Staffordshire,Not eligible for FSM,69.83086404,l2em
2021,5528,West Midlands,E10000031,937,Warwickshire,Not eligible for FSM,76.42984366,l2em
2021,5326,West Midlands,E10000034,885,Worcestershire,Not eligible for FSM,72.85921626,l2em
2021,2252,Yorkshire and the Humber,E06000010,810,"Kingston Upon Hull, City of",Not eligible for FSM,68.37793555,l2em
2021,3164,Yorkshire and the Humber,E06000011,811,East Riding of Yorkshire,Not eligible for FSM,78.049633,l2em
2021,1418,Yorkshire and the Humber,E06000012,812,North East Lincolnshire,Not eligible for FSM,72.17249797,l2em
2021,1651,Yorkshire and the Humber,E06000013,813,North Lincolnshire,Not eligible for FSM,73.46938776,l2em
2021,1613,Yorkshire and the Humber,E06000014,816,York,Not eligible for FSM,78.2781457,l2em
2021,2019,Yorkshire and the Humber,E08000016,370,Barnsley,Not eligible for FSM,68.79391101,l2em
2021,2922,Yorkshire and the Humber,E08000017,371,Doncaster,Not eligible for FSM,67.94717887,l2em
2021,3159,Yorkshire and the Humber,E08000018,372,Rotherham,Not eligible for FSM,68.76854599,l2em
2021,5048,Yorkshire and the Humber,E08000019,373,Sheffield,Not eligible for FSM,71.18440058,l2em
2021,5992,Yorkshire and the Humber,E08000032,380,Bradford,Not eligible for FSM,67.65974933,l2em
2021,2430,Yorkshire and the Humber,E08000033,381,Calderdale,Not eligible for FSM,75.3968254,l2em
2021,4518,Yorkshire and the Humber,E08000034,382,Kirklees,Not eligible for FSM,75.96340449,l2em
2021,7501,Yorkshire and the Humber,E08000035,383,Leeds,Not eligible for FSM,72.40732051,l2em
2021,3416,Yorkshire and the Humber,E08000036,384,Wakefield,Not eligible for FSM,72.88006112,l2em
2021,2101,South West,E06000024,802,North Somerset,Not eligible for FSM,75.57251908,l2em
2021,2513,South West,E06000025,803,South Gloucestershire,Not eligible for FSM,71.81818182,l2em
2021,2506,South West,E06000026,879,Plymouth,Not eligible for FSM,71.06575964,l2em
2021,1353,South West,E06000027,880,Torbay,Not eligible for FSM,71.86700767,l2em
2021,2052,South West,E06000030,866,Swindon,Not eligible for FSM,70.94155844,l2em
2021,5131,South West,E06000052,908,Cornwall,Not eligible for FSM,71.51200519,l2em
2021,15,South West,E06000053,420,Isles of Scilly,Not eligible for FSM,100,l2em
2021,4662,South West,E06000054,865,Wiltshire,Not eligible for FSM,76.14131682,l2em
2021,3441,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Not eligible for FSM,77.13277742,l2em
2021,3436,South West,E06000059,838,Dorset,Not eligible for FSM,75.90879048,l2em
2021,6609,South West,E10000008,878,Devon,Not eligible for FSM,72.11827598,l2em
2021,6016,South West,E10000013,916,Gloucestershire,Not eligible for FSM,77.06800646,l2em
2021,4616,South West,E10000027,933,Somerset,Not eligible for FSM,70.85319352,l2em
2021,1647,West Midlands,E06000019,884,Herefordshire,Not eligible for FSM,74.75409836,l2em
2021,1939,West Midlands,E06000020,894,Telford and Wrekin,Not eligible for FSM,69.68408262,l2em
2021,2169,West Midlands,E06000021,861,Stoke-on-Trent,Not eligible for FSM,63.42668863,l2em
2021,2864,West Midlands,E06000051,893,Shropshire,Not eligible for FSM,73.63429439,l2em
2021,1478,London,E09000027,318,Richmond upon Thames,Not eligible for FSM,82.74428274,l2em
2021,2423,London,E09000028,210,Southwark,Not eligible for FSM,80.57228916,l2em
2021,2538,London,E09000029,319,Sutton,Not eligible for FSM,78.50678733,l2em
2021,2657,London,E09000030,211,Tower Hamlets,Not eligible for FSM,86.04139146,l2em
2021,2622,London,E09000031,320,Waltham Forest,Not eligible for FSM,76.90802348,l2em
2021,1748,London,E09000032,212,Wandsworth,Not eligible for FSM,75.39220081,l2em
2021,1517,London,E09000033,213,Westminster,Not eligible for FSM,78.39095745,l2em
2021,1019,North East,E06000001,805,Hartlepool,Not eligible for FSM,79.60992908,l2em
2021,1336,North West,E06000006,876,Halton,Not eligible for FSM,73.07692308,l2em
2021,2383,North West,E06000007,877,Warrington,Not eligible for FSM,72.35932873,l2em
2021,1839,North West,E06000008,889,Blackburn with Darwen,Not eligible for FSM,78.65483419,l2em
2021,1143,North West,E06000009,890,Blackpool,Not eligible for FSM,76.14503817,l2em
2021,3549,North West,E06000049,895,Cheshire East,Not eligible for FSM,64.83516484,l2em
2021,3302,North West,E06000050,896,Cheshire West and Chester,Not eligible for FSM,78.62362972,l2em
2021,3012,North West,E08000001,350,Bolton,Not eligible for FSM,73.9292998,l2em
2021,2136,North West,E08000002,351,Bury,Not eligible for FSM,72.5498008,l2em
2021,4801,North West,E08000003,352,Manchester,Not eligible for FSM,75.90491626,l2em
2021,2991,North West,E08000004,353,Oldham,Not eligible for FSM,71.46814404,l2em
2021,2253,North West,E08000005,354,Rochdale,Not eligible for FSM,69.98381877,l2em
2021,2105,North West,E08000006,355,Salford,Not eligible for FSM,72.55965293,l2em
2021,2603,North West,E08000007,356,Stockport,Not eligible for FSM,65.98599767,l2em
2021,2529,North West,E08000008,357,Tameside,Not eligible for FSM,76.41921397,l2em
2021,2856,North West,E08000009,358,Trafford,Not eligible for FSM,73.48881485,l2em
2021,3230,North West,E08000010,359,Wigan,Not eligible for FSM,85.583174,l2em
2021,933,North West,E08000011,340,Knowsley,Not eligible for FSM,72.13459516,l2em
2021,4538,North West,E08000012,341,Liverpool,Not eligible for FSM,59.14826498,l2em
2021,1702,North West,E08000013,342,St. Helens,Not eligible for FSM,70.19089574,l2em
2021,2808,North West,E08000014,343,Sefton,Not eligible for FSM,71.37014315,l2em
2021,3257,North West,E08000015,344,Wirral,Not eligible for FSM,75.6097561,l2em
2021,4729,North West,E10000006,909,Cumbria,Not eligible for FSM,77.47650036,l2em
2021,11955,North West,E10000017,888,Lancashire,Not eligible for FSM,73.6684344,l2em
2021,2915,South East,E06000035,887,Medway,Not eligible for FSM,76.18956985,l2em
2021,1043,South East,E06000036,867,Bracknell Forest,Not eligible for FSM,69.26884996,l2em
2021,1755,South East,E06000037,869,West Berkshire,Not eligible for FSM,75.37993921,l2em
2021,2796,East Midlands,E06000015,831,Derby,Not eligible for FSM,67.65690377,l2em
2021,3563,East Midlands,E06000016,856,Leicester,Not eligible for FSM,69.89607777,l2em
2021,466,East Midlands,E06000017,857,Rutland,Not eligible for FSM,81.43176734,l2em
2021,2334,East Midlands,E06000018,892,Nottingham,Not eligible for FSM,63.26416153,l2em
2021,3418,East Midlands,E06000061,940,North Northamptonshire,Not eligible for FSM,70.49967969,l2em
2021,3985,East Midlands,E06000062,941,West Northamptonshire,Not eligible for FSM,71.31846958,l2em
2021,7096,East Midlands,E10000007,830,Derbyshire,Not eligible for FSM,72.52538071,l2em
2021,6880,East Midlands,E10000018,855,Leicestershire,Not eligible for FSM,74.37549097,l2em
2021,7324,East Midlands,E10000019,925,Lincolnshire,Not eligible for FSM,73.10669297,l2em
2021,7784,East Midlands,E10000024,891,Nottinghamshire,Not eligible for FSM,72.87938309,l2em
2021,2323,East of England,E06000031,874,Peterborough,Not eligible for FSM,63.98635478,l2em
2021,2619,East of England,E06000032,821,Luton,Not eligible for FSM,68.08318264,l2em
2021,2021,East of England,E06000033,882,Southend-on-Sea,Not eligible for FSM,78.57923497,l2em
2021,1636,East of England,E06000034,883,Thurrock,Not eligible for FSM,66.52864044,l2em
2021,1847,East of England,E06000055,822,Bedford,Not eligible for FSM,71.8973747,l2em
2021,2586,East of England,E06000056,823,Central Bedfordshire,Not eligible for FSM,72.07765386,l2em
2021,5483,East of England,E10000003,873,Cambridgeshire,Not eligible for FSM,75.35889872,l2em
2021,1093,South East,E06000038,870,Reading,Not eligible for FSM,76.15526802,l2em
2021,1668,South East,E06000039,871,Slough,Not eligible for FSM,70.04048583,l2em
2021,1496,South East,E06000040,868,Windsor and Maidenhead,Not eligible for FSM,83.20209974,l2em
2021,1657,South East,E06000041,872,Wokingham,Not eligible for FSM,80.02822865,l2em
2021,2804,South East,E06000042,826,Milton Keynes,Not eligible for FSM,81.83556405,l2em
2021,2207,South East,E06000043,846,Brighton and Hove,Not eligible for FSM,70.74340528,l2em
2021,1698,South East,E06000044,851,Portsmouth,Not eligible for FSM,77.55521315,l2em
2021,1913,South East,E06000045,852,Southampton,Not eligible for FSM,69.09871245,l2em
2021,1080,South East,E06000046,921,Isle of Wight,Not eligible for FSM,69.48176583,l2em
2021,5710,South East,E06000060,825,Buckinghamshire,Not eligible for FSM,63.39937435,l2em
2021,4724,South East,E10000011,845,East Sussex,Not eligible for FSM,81.94035346,l2em
2021,12535,South East,E10000014,850,Hampshire,Not eligible for FSM,71.20230382,l2em
2021,15643,South East,E10000016,886,Kent,Not eligible for FSM,76.56588409,l2em
2021,5918,South East,E10000025,931,Oxfordshire,Not eligible for FSM,71.14108177,l2em
2021,10085,South East,E10000030,936,Surrey,Not eligible for FSM,73.8108157,l2em
2021,7619,South East,E10000032,938,West Sussex,Not eligible for FSM,79.92138532,l2em
2021,2079,South West,E06000022,800,Bath and North East Somerset,Not eligible for FSM,74.96122938,l2em
2021,3159,South West,E06000023,801,"Bristol, City of",Not eligible for FSM,78.99159664,l2em
2021,14092,East of England,E10000012,881,Essex,Not eligible for FSM,62.23461956,l3
2021,12422,East of England,E10000015,919,Hertfordshire,Not eligible for FSM,72.54140787,l3
2021,7562,East of England,E10000020,926,Norfolk,Not eligible for FSM,57.90808714,l3
2021,6828,East of England,E10000029,935,Suffolk,Not eligible for FSM,61.28927762,l3
2021,2249,London,E09000002,301,Barking and Dagenham,Not eligible for FSM,63.9893617,l3
2021,3788,London,E09000003,302,Barnet,Not eligible for FSM,80.09104704,l3
2021,3045,London,E09000004,303,Bexley,Not eligible for FSM,64.99272198,l3
2021,2981,London,E09000005,304,Brent,Not eligible for FSM,74.80075901,l3
2021,3150,London,E09000006,305,Bromley,Not eligible for FSM,70.14007516,l3
2021,1562,London,E09000007,202,Camden,Not eligible for FSM,74.74048443,l3
2021,3443,London,E09000008,306,Croydon,Not eligible for FSM,69.48798328,l3
2021,2917,London,E09000009,307,Ealing,Not eligible for FSM,75.84134615,l3
2021,3460,London,E09000010,308,Enfield,Not eligible for FSM,67.01173223,l3
2021,2308,London,E09000011,203,Greenwich,Not eligible for FSM,64.7515528,l3
2021,2064,London,E09000012,204,Hackney,Not eligible for FSM,72.62411348,l3
2021,1316,London,E09000013,205,Hammersmith and Fulham,Not eligible for FSM,77.66059444,l3
2021,2243,London,E09000014,309,Haringey,Not eligible for FSM,70.38600724,l3
2021,2083,London,E09000015,310,Harrow,Not eligible for FSM,80.11853448,l3
2021,2792,London,E09000016,311,Havering,Not eligible for FSM,65.5511811,l3
2021,3128,London,E09000017,312,Hillingdon,Not eligible for FSM,69.57314849,l3
2021,2607,London,E09000018,313,Hounslow,Not eligible for FSM,76.46270657,l3
2021,1426,London,E09000019,206,Islington,Not eligible for FSM,73.35390947,l3
2021,721,London,E09000020,207,Kensington and Chelsea,Not eligible for FSM,79.83333333,l3
2021,1537,London,E09000021,314,Kingston upon Thames,Not eligible for FSM,78.47222222,l3
2021,2151,London,E09000022,208,Lambeth,Not eligible for FSM,64.86322188,l3
2021,2126,London,E09000023,209,Lewisham,Not eligible for FSM,70.98623853,l3
2021,1425,London,E09000024,315,Merton,Not eligible for FSM,71.22483221,l3
2021,3809,London,E09000025,316,Newham,Not eligible for FSM,73.26355852,l3
2021,3445,London,E09000026,317,Redbridge,Not eligible for FSM,57.7689243,l3
2021,1313,North East,E06000002,806,Middlesbrough,Not eligible for FSM,56.84713376,l3
2021,1521,North East,E06000003,807,Redcar and Cleveland,Not eligible for FSM,60.61705989,l3
2021,1938,North East,E06000004,808,Stockton-on-Tees,Not eligible for FSM,58.95061728,l3
2021,1100,North East,E06000005,841,Darlington,Not eligible for FSM,53.07872175,l3
2021,4568,North East,E06000047,840,County Durham,Not eligible for FSM,60.78286558,l3
2021,3050,North East,E06000057,929,Northumberland,Not eligible for FSM,60.23206751,l3
2021,2479,North East,E08000021,391,Newcastle upon Tyne,Not eligible for FSM,61.51100535,l3
2021,1900,North East,E08000022,392,North Tyneside,Not eligible for FSM,58.70858114,l3
2021,1436,North East,E08000023,393,South Tyneside,Not eligible for FSM,54.8810102,l3
2021,2616,North East,E08000024,394,Sunderland,Not eligible for FSM,60.31347962,l3
2021,1892,North East,E08000037,390,Gateshead,Not eligible for FSM,54.62408516,l3
2021,5976,Yorkshire and the Humber,E10000023,815,North Yorkshire,Not eligible for FSM,64.50402145,l3
2021,12261,West Midlands,E08000025,330,Birmingham,Not eligible for FSM,66.7170137,l3
2021,3364,West Midlands,E08000026,331,Coventry,Not eligible for FSM,57.64207554,l3
2021,3293,West Midlands,E08000027,332,Dudley,Not eligible for FSM,59.41719972,l3
2021,3651,West Midlands,E08000028,333,Sandwell,Not eligible for FSM,54.97925311,l3
2021,2920,West Midlands,E08000029,334,Solihull,Not eligible for FSM,66.06441477,l3
2021,3012,West Midlands,E08000030,335,Walsall,Not eligible for FSM,56.95176328,l3
2021,2905,West Midlands,E08000031,336,Wolverhampton,Not eligible for FSM,55.47507456,l3
2021,8348,West Midlands,E10000028,860,Staffordshire,Not eligible for FSM,60.08915694,l3
2021,5528,West Midlands,E10000031,937,Warwickshire,Not eligible for FSM,64.63487037,l3
2021,5326,West Midlands,E10000034,885,Worcestershire,Not eligible for FSM,59.8797429,l3
2021,2252,Yorkshire and the Humber,E06000010,810,"Kingston Upon Hull, City of",Not eligible for FSM,45.43965046,l3
2021,3164,Yorkshire and the Humber,E06000011,811,East Riding of Yorkshire,Not eligible for FSM,62.67039497,l3
2021,1418,Yorkshire and the Humber,E06000012,812,North East Lincolnshire,Not eligible for FSM,51.74938975,l3
2021,1651,Yorkshire and the Humber,E06000013,813,North Lincolnshire,Not eligible for FSM,56.39455782,l3
2021,1613,Yorkshire and the Humber,E06000014,816,York,Not eligible for FSM,66.02649007,l3
2021,2019,Yorkshire and the Humber,E08000016,370,Barnsley,Not eligible for FSM,51.81498829,l3
2021,2922,Yorkshire and the Humber,E08000017,371,Doncaster,Not eligible for FSM,49.53981593,l3
2021,3159,Yorkshire and the Humber,E08000018,372,Rotherham,Not eligible for FSM,53.22700297,l3
2021,5048,Yorkshire and the Humber,E08000019,373,Sheffield,Not eligible for FSM,62.20510351,l3
2021,5992,Yorkshire and the Humber,E08000032,380,Bradford,Not eligible for FSM,53.8730224,l3
2021,2430,Yorkshire and the Humber,E08000033,381,Calderdale,Not eligible for FSM,61.06442577,l3
2021,4518,Yorkshire and the Humber,E08000034,382,Kirklees,Not eligible for FSM,65.7055725,l3
2021,7501,Yorkshire and the Humber,E08000035,383,Leeds,Not eligible for FSM,56.93727514,l3
2021,3416,Yorkshire and the Humber,E08000036,384,Wakefield,Not eligible for FSM,61.72650879,l3
2021,2101,South West,E06000024,802,North Somerset,Not eligible for FSM,67.43002545,l3
2021,2513,South West,E06000025,803,South Gloucestershire,Not eligible for FSM,55.84415584,l3
2021,2506,South West,E06000026,879,Plymouth,Not eligible for FSM,56.64399093,l3
2021,1353,South West,E06000027,880,Torbay,Not eligible for FSM,64.10912191,l3
2021,2052,South West,E06000030,866,Swindon,Not eligible for FSM,54.81601732,l3
2021,5131,South West,E06000052,908,Cornwall,Not eligible for FSM,61.77806619,l3
2021,15,South West,E06000053,420,Isles of Scilly,Not eligible for FSM,100,l3
2021,4662,South West,E06000054,865,Wiltshire,Not eligible for FSM,62.72080752,l3
2021,3441,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Not eligible for FSM,65.81141758,l3
2021,3436,South West,E06000059,838,Dorset,Not eligible for FSM,64.01189689,l3
2021,6609,South West,E10000008,878,Devon,Not eligible for FSM,59.13798864,l3
2021,6016,South West,E10000013,916,Gloucestershire,Not eligible for FSM,65.65584066,l3
2021,4616,South West,E10000027,933,Somerset,Not eligible for FSM,59.55672069,l3
2021,1647,West Midlands,E06000019,884,Herefordshire,Not eligible for FSM,58.42622951,l3
2021,1939,West Midlands,E06000020,894,Telford and Wrekin,Not eligible for FSM,59.84204131,l3
2021,2169,West Midlands,E06000021,861,Stoke-on-Trent,Not eligible for FSM,53.70675453,l3
2021,2864,West Midlands,E06000051,893,Shropshire,Not eligible for FSM,60.47040971,l3
2021,1478,London,E09000027,318,Richmond upon Thames,Not eligible for FSM,79.48717949,l3
2021,2423,London,E09000028,210,Southwark,Not eligible for FSM,73.64457831,l3
2021,2538,London,E09000029,319,Sutton,Not eligible for FSM,75.05656109,l3
2021,2657,London,E09000030,211,Tower Hamlets,Not eligible for FSM,75.73756055,l3
2021,2622,London,E09000031,320,Waltham Forest,Not eligible for FSM,77.36464449,l3
2021,1748,London,E09000032,212,Wandsworth,Not eligible for FSM,71.40295831,l3
2021,1517,London,E09000033,213,Westminster,Not eligible for FSM,71.40957447,l3
2021,1019,North East,E06000001,805,Hartlepool,Not eligible for FSM,78.28014184,l3
2021,1336,North West,E06000006,876,Halton,Not eligible for FSM,59.30521092,l3
2021,2383,North West,E06000007,877,Warrington,Not eligible for FSM,60.11846002,l3
2021,1839,North West,E06000008,889,Blackburn with Darwen,Not eligible for FSM,65.76366184,l3
2021,1143,North West,E06000009,890,Blackpool,Not eligible for FSM,66.34860051,l3
2021,3549,North West,E06000049,895,Cheshire East,Not eligible for FSM,54.17582418,l3
2021,3302,North West,E06000050,896,Cheshire West and Chester,Not eligible for FSM,69.94518879,l3
2021,3012,North West,E08000001,350,Bolton,Not eligible for FSM,61.38681169,l3
2021,2136,North West,E08000002,351,Bury,Not eligible for FSM,63.187251,l3
2021,4801,North West,E08000003,352,Manchester,Not eligible for FSM,64.2895732,l3
2021,2991,North West,E08000004,353,Oldham,Not eligible for FSM,63.93351801,l3
2021,2253,North West,E08000005,354,Rochdale,Not eligible for FSM,59.58737864,l3
2021,2105,North West,E08000006,355,Salford,Not eligible for FSM,61.17136659,l3
2021,2603,North West,E08000007,356,Stockport,Not eligible for FSM,50.8168028,l3
2021,2529,North West,E08000008,357,Tameside,Not eligible for FSM,58.60262009,l3
2021,2856,North West,E08000009,358,Trafford,Not eligible for FSM,57.16325559,l3
2021,3230,North West,E08000010,359,Wigan,Not eligible for FSM,77.36137667,l3
2021,933,North West,E08000011,340,Knowsley,Not eligible for FSM,59.79670522,l3
2021,4538,North West,E08000012,341,Liverpool,Not eligible for FSM,46.37223975,l3
2021,1702,North West,E08000013,342,St. Helens,Not eligible for FSM,58.12041116,l3
2021,2808,North West,E08000014,343,Sefton,Not eligible for FSM,54.39672802,l3
2021,3257,North West,E08000015,344,Wirral,Not eligible for FSM,57.87515502,l3
2021,4729,North West,E10000006,909,Cumbria,Not eligible for FSM,63.01518438,l3
2021,11955,North West,E10000017,888,Lancashire,Not eligible for FSM,56.92875259,l3
2021,2915,South East,E06000035,887,Medway,Not eligible for FSM,64.00837457,l3
2021,1043,South East,E06000036,867,Bracknell Forest,Not eligible for FSM,57.84463062,l3
2021,1755,South East,E06000037,869,West Berkshire,Not eligible for FSM,63.01925025,l3
2021,2796,East Midlands,E06000015,831,Derby,Not eligible for FSM,53.09623431,l3
2021,3563,East Midlands,E06000016,856,Leicester,Not eligible for FSM,59.57090178,l3
2021,466,East Midlands,E06000017,857,Rutland,Not eligible for FSM,70.46979866,l3
2021,2334,East Midlands,E06000018,892,Nottingham,Not eligible for FSM,52.8323051,l3
2021,3418,East Midlands,E06000061,940,North Northamptonshire,Not eligible for FSM,58.68033312,l3
2021,3985,East Midlands,E06000062,941,West Northamptonshire,Not eligible for FSM,61.68455822,l3
2021,7096,East Midlands,E10000007,830,Derbyshire,Not eligible for FSM,59.72398477,l3
2021,6880,East Midlands,E10000018,855,Leicestershire,Not eligible for FSM,62.57659073,l3
2021,7324,East Midlands,E10000019,925,Lincolnshire,Not eligible for FSM,59.11367431,l3
2021,7784,East Midlands,E10000024,891,Nottinghamshire,Not eligible for FSM,59.21722683,l3
2021,2323,East of England,E06000031,874,Peterborough,Not eligible for FSM,55.40935673,l3
2021,2619,East of England,E06000032,821,Luton,Not eligible for FSM,62.88426763,l3
2021,2021,East of England,E06000033,882,Southend-on-Sea,Not eligible for FSM,73.22404372,l3
2021,1636,East of England,E06000034,883,Thurrock,Not eligible for FSM,58.73015873,l3
2021,1847,East of England,E06000055,822,Bedford,Not eligible for FSM,64.31980907,l3
2021,2586,East of England,E06000056,823,Central Bedfordshire,Not eligible for FSM,61.87525816,l3
2021,5483,East of England,E10000003,873,Cambridgeshire,Not eligible for FSM,63.91347099,l3
2021,1093,South East,E06000038,870,Reading,Not eligible for FSM,65.55760937,l3
2021,1668,South East,E06000039,871,Slough,Not eligible for FSM,63.76518219,l3
2021,1496,South East,E06000040,868,Windsor and Maidenhead,Not eligible for FSM,76.57480315,l3
2021,1657,South East,E06000041,872,Wokingham,Not eligible for FSM,72.900494,l3
2021,2804,South East,E06000042,826,Milton Keynes,Not eligible for FSM,73.04015296,l3
2021,2207,South East,E06000043,846,Brighton and Hove,Not eligible for FSM,59.43245404,l3
2021,1698,South East,E06000044,851,Portsmouth,Not eligible for FSM,66.66666667,l3
2021,1913,South East,E06000045,852,Southampton,Not eligible for FSM,54.72103004,l3
2021,1080,South East,E06000046,921,Isle of Wight,Not eligible for FSM,54.25463852,l3
2021,5710,South East,E06000060,825,Buckinghamshire,Not eligible for FSM,53.28467153,l3
2021,4724,South East,E10000011,845,East Sussex,Not eligible for FSM,74.96318115,l3
2021,12535,South East,E10000014,850,Hampshire,Not eligible for FSM,57.97936165,l3
2021,15643,South East,E10000016,886,Kent,Not eligible for FSM,63.10317942,l3
2021,5918,South East,E10000025,931,Oxfordshire,Not eligible for FSM,59.66671374,l3
2021,10085,South East,E10000030,936,Surrey,Not eligible for FSM,62.92277084,l3
2021,7619,South East,E10000032,938,West Sussex,Not eligible for FSM,67.01370445,l3
2021,2079,South West,E06000022,800,Bath and North East Somerset,Not eligible for FSM,61.56774285,l3
2021,3159,South West,E06000023,801,"Bristol, City of",Not eligible for FSM,62.28991597,l3
