cohort_19_in,number_in_ss_cohort,region,la_code_9,la_code_3,la_name,fsm,sen,category,value
2022,147,London,E09000017,312,Hillingdon,ALL,SEN with statements or EHC plans,Level 2 with English & maths,15.6462585
2022,380,London,E09000017,312,Hillingdon,ALL,SEN without statements or EHC plans,Level 2 with English & maths,50.26315789
2022,2794,London,E09000017,312,Hillingdon,Not eligible for FSM,ALL,Level 2 with English & maths,78.06012885
2022,463,London,E09000017,312,Hillingdon,Eligible for FSM,ALL,Level 2 with English & maths,54.85961123
2022,2679,London,E09000018,313,Hounslow,ALL,ALL,Level 2 with English & maths,79.80589772
2022,2275,London,E09000018,313,Hounslow,ALL,No SEN,Level 2 with English & maths,84.30769231
2022,90,London,E09000018,313,Hounslow,ALL,SEN with statements or EHC plans,Level 2 with English & maths,27.77777778
2022,314,London,E09000018,313,Hounslow,ALL,SEN without statements or EHC plans,Level 2 with English & maths,62.10191083
2022,2243,London,E09000018,313,Hounslow,Not eligible for FSM,ALL,Level 2 with English & maths,81.76549264
2022,436,London,E09000018,313,Hounslow,Eligible for FSM,ALL,Level 2 with English & maths,69.72477064
2022,1479,London,E09000019,206,Islington,ALL,ALL,Level 2 with English & maths,71.39959432
2022,1245,London,E09000019,206,Islington,ALL,No SEN,Level 2 with English & maths,77.99196787
2022,66,London,E09000019,206,Islington,ALL,SEN with statements or EHC plans,Level 2 with English & maths,19.6969697
2022,168,London,E09000019,206,Islington,ALL,SEN without statements or EHC plans,Level 2 with English & maths,42.85714286
2022,985,London,E09000019,206,Islington,Not eligible for FSM,ALL,Level 2 with English & maths,77.96954315
2022,494,London,E09000019,206,Islington,Eligible for FSM,ALL,Level 2 with English & maths,58.29959514
2022,882,London,E09000020,207,Kensington and Chelsea,ALL,ALL,Level 2 with English & maths,80.38548753
2022,771,London,E09000020,207,Kensington and Chelsea,ALL,No SEN,Level 2 with English & maths,86.25162127
2022,33,London,E09000020,207,Kensington and Chelsea,ALL,SEN with statements or EHC plans,Level 2 with English & maths,24.24242424
2022,78,London,E09000020,207,Kensington and Chelsea,ALL,SEN without statements or EHC plans,Level 2 with English & maths,46.15384615
2022,708,London,E09000020,207,Kensington and Chelsea,Not eligible for FSM,ALL,Level 2 with English & maths,83.33333333
2022,174,London,E09000020,207,Kensington and Chelsea,Eligible for FSM,ALL,Level 2 with English & maths,68.3908046
2022,624,North West,E08000011,340,Knowsley,Not eligible for FSM,ALL,Level 2 with English & maths,56.57051282
2022,375,North West,E08000011,340,Knowsley,Eligible for FSM,ALL,Level 2 with English & maths,34.93333333
2022,4705,North West,E08000012,341,Liverpool,ALL,ALL,Level 2 with English & maths,66.48246546
2022,3809,North West,E08000012,341,Liverpool,ALL,No SEN,Level 2 with English & maths,73.53636125
2022,183,North West,E08000012,341,Liverpool,ALL,SEN with statements or EHC plans,Level 2 with English & maths,9.289617486
2022,713,North West,E08000012,341,Liverpool,ALL,SEN without statements or EHC plans,Level 2 with English & maths,43.47826087
2022,3379,North West,E08000012,341,Liverpool,Not eligible for FSM,ALL,Level 2 with English & maths,74.07517017
2022,1326,North West,E08000012,341,Liverpool,Eligible for FSM,ALL,Level 2 with English & maths,47.13423831
2022,1720,North West,E08000013,342,St. Helens,ALL,ALL,Level 2 with English & maths,68.08139535
2022,1442,North West,E08000013,342,St. Helens,ALL,No SEN,Level 2 with English & maths,74.6185853
2022,63,North West,E08000013,342,St. Helens,ALL,SEN with statements or EHC plans,Level 2 with English & maths,12.6984127
2022,215,North West,E08000013,342,St. Helens,ALL,SEN without statements or EHC plans,Level 2 with English & maths,40.46511628
2022,1483,North West,E08000013,342,St. Helens,Not eligible for FSM,ALL,Level 2 with English & maths,71.47673635
2022,237,North West,E08000013,342,St. Helens,Eligible for FSM,ALL,Level 2 with English & maths,46.83544304
2022,2883,North West,E08000014,343,Sefton,ALL,ALL,Level 2 with English & maths,71.45334721
2022,2544,North West,E08000014,343,Sefton,ALL,No SEN,Level 2 with English & maths,77.04402516
2022,126,North West,E08000014,343,Sefton,ALL,SEN with statements or EHC plans,Level 2 with English & maths,15.87301587
2022,213,North West,E08000014,343,Sefton,ALL,SEN without statements or EHC plans,Level 2 with English & maths,37.55868545
2022,2440,North West,E08000014,343,Sefton,Not eligible for FSM,ALL,Level 2 with English & maths,76.35245902
2022,443,North West,E08000014,343,Sefton,Eligible for FSM,ALL,Level 2 with English & maths,44.46952596
2022,3424,North West,E08000015,344,Wirral,ALL,ALL,Level 2 with English & maths,73.74415888
2022,2790,North West,E08000015,344,Wirral,ALL,No SEN,Level 2 with English & maths,80.96774194
2022,149,North West,E08000015,344,Wirral,ALL,SEN with statements or EHC plans,Level 2 with English & maths,17.44966443
2022,485,North West,E08000015,344,Wirral,ALL,SEN without statements or EHC plans,Level 2 with English & maths,49.48453608
2022,2799,North West,E08000015,344,Wirral,Not eligible for FSM,ALL,Level 2 with English & maths,79.77849232
2022,625,North West,E08000015,344,Wirral,Eligible for FSM,ALL,Level 2 with English & maths,46.72
2022,4961,North West,E10000006,909,Cumbria,ALL,ALL,Level 2 with English & maths,69.92541826
2022,4205,North West,E10000006,909,Cumbria,ALL,No SEN,Level 2 with English & maths,75.19619501
2022,179,North West,E10000006,909,Cumbria,ALL,SEN with statements or EHC plans,Level 2 with English & maths,22.34636872
2022,577,North West,E10000006,909,Cumbria,ALL,SEN without statements or EHC plans,Level 2 with English & maths,46.27383016
2022,4483,North West,E10000006,909,Cumbria,Not eligible for FSM,ALL,Level 2 with English & maths,72.71916128
2022,478,North West,E10000006,909,Cumbria,Eligible for FSM,ALL,Level 2 with English & maths,43.72384937
2022,12122,North West,E10000017,888,Lancashire,ALL,ALL,Level 2 with English & maths,72.76852005
2022,10866,North West,E10000017,888,Lancashire,ALL,No SEN,Level 2 with English & maths,77.06607767
2022,391,North West,E10000017,888,Lancashire,ALL,SEN with statements or EHC plans,Level 2 with English & maths,13.55498721
2022,865,North West,E10000017,888,Lancashire,ALL,SEN without statements or EHC plans,Level 2 with English & maths,45.54913295
2022,10557,North West,E10000017,888,Lancashire,Not eligible for FSM,ALL,Level 2 with English & maths,76.55583973
2022,1565,North West,E10000017,888,Lancashire,Eligible for FSM,ALL,Level 2 with English & maths,47.22044728
2022,3080,South East,E06000035,887,Medway,ALL,ALL,Level 2 with English & maths,67.24025974
2022,2574,South East,E06000035,887,Medway,ALL,No SEN,Level 2 with English & maths,73.58197358
2022,116,South East,E06000035,887,Medway,ALL,SEN with statements or EHC plans,Level 2 with English & maths,13.79310345
2022,390,South East,E06000035,887,Medway,ALL,SEN without statements or EHC plans,Level 2 with English & maths,41.28205128
2022,2711,South East,E06000035,887,Medway,Not eligible for FSM,ALL,Level 2 with English & maths,69.71597197
2022,369,South East,E06000035,887,Medway,Eligible for FSM,ALL,Level 2 with English & maths,49.05149051
2022,1111,South East,E06000036,867,Bracknell Forest,ALL,ALL,Level 2 with English & maths,73.44734473
2022,959,South East,E06000036,867,Bracknell Forest,ALL,No SEN,Level 2 with English & maths,78.41501564
2022,37,South East,E06000036,867,Bracknell Forest,ALL,SEN with statements or EHC plans,Level 2 with English & maths,24.32432432
2022,115,South East,E06000036,867,Bracknell Forest,ALL,SEN without statements or EHC plans,Level 2 with English & maths,47.82608696
2022,1023,South East,E06000036,867,Bracknell Forest,Not eligible for FSM,ALL,Level 2 with English & maths,76.05083089
2022,88,South East,E06000036,867,Bracknell Forest,Eligible for FSM,ALL,Level 2 with English & maths,43.18181818
2022,1865,South East,E06000037,869,West Berkshire,ALL,ALL,Level 2 with English & maths,74.10187668
2022,1560,South East,E06000037,869,West Berkshire,ALL,No SEN,Level 2 with English & maths,79.29487179
2022,102,South East,E06000037,869,West Berkshire,ALL,SEN with statements or EHC plans,Level 2 with English & maths,29.41176471
2022,203,South East,E06000037,869,West Berkshire,ALL,SEN without statements or EHC plans,Level 2 with English & maths,56.65024631
2022,1741,South East,E06000037,869,West Berkshire,Not eligible for FSM,ALL,Level 2 with English & maths,76.73750718
2022,124,South East,E06000037,869,West Berkshire,Eligible for FSM,ALL,Level 2 with English & maths,37.09677419
2022,1167,South East,E06000038,870,Reading,ALL,ALL,Level 2 with English & maths,69.40874036
2022,980,South East,E06000038,870,Reading,ALL,No SEN,Level 2 with English & maths,75.81632653
2022,64,South East,E06000038,870,Reading,ALL,SEN with statements or EHC plans,Level 2 with English & maths,21.875
2022,123,South East,E06000038,870,Reading,ALL,SEN without statements or EHC plans,Level 2 with English & maths,43.08943089
2022,1036,South East,E06000038,870,Reading,Not eligible for FSM,ALL,Level 2 with English & maths,74.13127413
2022,131,South East,E06000038,870,Reading,Eligible for FSM,ALL,Level 2 with English & maths,32.0610687
2022,1862,South East,E06000039,871,Slough,ALL,ALL,Level 2 with English & maths,80.07518797
2022,1657,South East,E06000039,871,Slough,ALL,No SEN,Level 2 with English & maths,85.93844297
2022,61,South East,E06000039,871,Slough,ALL,SEN with statements or EHC plans,Level 2 with English & maths,13.1147541
2022,144,South East,E06000039,871,Slough,ALL,SEN without statements or EHC plans,Level 2 with English & maths,40.97222222
2022,1689,South East,E06000039,871,Slough,Not eligible for FSM,ALL,Level 2 with English & maths,81.76435761
2022,173,South East,E06000039,871,Slough,Eligible for FSM,ALL,Level 2 with English & maths,63.58381503
2022,1491,South East,E06000040,868,Windsor and Maidenhead,ALL,ALL,Level 2 with English & maths,80.34875922
2022,1265,South East,E06000040,868,Windsor and Maidenhead,ALL,No SEN,Level 2 with English & maths,85.92885375
2022,58,South East,E06000040,868,Windsor and Maidenhead,ALL,SEN with statements or EHC plans,Level 2 with English & maths,37.93103448
2022,168,South East,E06000040,868,Windsor and Maidenhead,ALL,SEN without statements or EHC plans,Level 2 with English & maths,52.97619048
2022,1390,South East,E06000040,868,Windsor and Maidenhead,Not eligible for FSM,ALL,Level 2 with English & maths,81.65467626
2022,6833,East Midlands,E10000019,925,Lincolnshire,Not eligible for FSM,ALL,Level 2 with English & maths,74.69632665
2022,860,East Midlands,E10000019,925,Lincolnshire,Eligible for FSM,ALL,Level 2 with English & maths,46.74418605
2022,7814,East Midlands,E10000024,891,Nottinghamshire,ALL,ALL,Level 2 with English & maths,71.02636294
2022,6956,East Midlands,E10000024,891,Nottinghamshire,ALL,No SEN,Level 2 with English & maths,75.89131685
2022,182,East Midlands,E10000024,891,Nottinghamshire,ALL,SEN with statements or EHC plans,Level 2 with English & maths,7.692307692
2022,676,East Midlands,E10000024,891,Nottinghamshire,ALL,SEN without statements or EHC plans,Level 2 with English & maths,38.01775148
2022,6877,East Midlands,E10000024,891,Nottinghamshire,Not eligible for FSM,ALL,Level 2 with English & maths,74.88730551
2022,937,East Midlands,E10000024,891,Nottinghamshire,Eligible for FSM,ALL,Level 2 with English & maths,42.68943436
2022,2354,East of England,E06000031,874,Peterborough,ALL,ALL,Level 2 with English & maths,62.78674596
2022,2023,East of England,E06000031,874,Peterborough,ALL,No SEN,Level 2 with English & maths,69.20415225
2022,129,East of England,E06000031,874,Peterborough,ALL,SEN with statements or EHC plans,Level 2 with English & maths,10.85271318
2022,202,East of England,E06000031,874,Peterborough,ALL,SEN without statements or EHC plans,Level 2 with English & maths,31.68316832
2022,2043,East of England,E06000031,874,Peterborough,Not eligible for FSM,ALL,Level 2 with English & maths,65.83455702
2022,311,East of England,E06000031,874,Peterborough,Eligible for FSM,ALL,Level 2 with English & maths,42.76527331
2022,2640,East of England,E06000032,821,Luton,ALL,ALL,Level 2 with English & maths,68.75
2022,2333,East of England,E06000032,821,Luton,ALL,No SEN,Level 2 with English & maths,73.7676811
2022,66,East of England,E06000032,821,Luton,ALL,SEN with statements or EHC plans,Level 2 with English & maths,16.66666667
2022,241,East of England,E06000032,821,Luton,ALL,SEN without statements or EHC plans,Level 2 with English & maths,34.43983402
2022,2191,East of England,E06000032,821,Luton,Not eligible for FSM,ALL,Level 2 with English & maths,71.33728891
2022,449,East of England,E06000032,821,Luton,Eligible for FSM,ALL,Level 2 with English & maths,56.1247216
2022,2049,East of England,E06000033,882,Southend-on-Sea,ALL,ALL,Level 2 with English & maths,77.45241581
2022,1855,East of England,E06000033,882,Southend-on-Sea,ALL,No SEN,Level 2 with English & maths,83.39622642
2022,62,East of England,E06000033,882,Southend-on-Sea,ALL,SEN with statements or EHC plans,Level 2 with English & maths,9.677419355
2022,132,East of England,E06000033,882,Southend-on-Sea,ALL,SEN without statements or EHC plans,Level 2 with English & maths,25.75757576
2022,1856,East of England,E06000033,882,Southend-on-Sea,Not eligible for FSM,ALL,Level 2 with English & maths,80.60344828
2022,193,East of England,E06000033,882,Southend-on-Sea,Eligible for FSM,ALL,Level 2 with English & maths,47.15025907
2022,1754,East of England,E06000034,883,Thurrock,ALL,ALL,Level 2 with English & maths,64.82326112
2022,1495,East of England,E06000034,883,Thurrock,ALL,No SEN,Level 2 with English & maths,71.17056856
2022,72,East of England,E06000034,883,Thurrock,ALL,SEN with statements or EHC plans,Level 2 with English & maths,16.66666667
2022,187,East of England,E06000034,883,Thurrock,ALL,SEN without statements or EHC plans,Level 2 with English & maths,32.62032086
2022,1538,East of England,E06000034,883,Thurrock,Not eligible for FSM,ALL,Level 2 with English & maths,67.94538362
2022,216,East of England,E06000034,883,Thurrock,Eligible for FSM,ALL,Level 2 with English & maths,42.59259259
2022,1860,East of England,E06000055,822,Bedford,ALL,ALL,Level 2 with English & maths,69.56989247
2022,1603,East of England,E06000055,822,Bedford,ALL,No SEN,Level 2 with English & maths,76.73112913
2022,70,East of England,E06000055,822,Bedford,ALL,SEN with statements or EHC plans,Level 2 with English & maths,12.85714286
2022,187,East of England,E06000055,822,Bedford,ALL,SEN without statements or EHC plans,Level 2 with English & maths,29.41176471
2022,1639,East of England,E06000055,822,Bedford,Not eligible for FSM,ALL,Level 2 with English & maths,72.54423429
2022,221,East of England,E06000055,822,Bedford,Eligible for FSM,ALL,Level 2 with English & maths,47.51131222
2022,2721,East of England,E06000056,823,Central Bedfordshire,ALL,ALL,Level 2 with English & maths,70.19478133
2022,2363,East of England,E06000056,823,Central Bedfordshire,ALL,No SEN,Level 2 with English & maths,76.30131189
2022,101,East of England,E06000056,823,Central Bedfordshire,ALL,SEN with statements or EHC plans,Level 2 with English & maths,14.85148515
2022,257,East of England,E06000056,823,Central Bedfordshire,ALL,SEN without statements or EHC plans,Level 2 with English & maths,35.79766537
2022,2505,East of England,E06000056,823,Central Bedfordshire,Not eligible for FSM,ALL,Level 2 with English & maths,73.01397206
2022,216,East of England,E06000056,823,Central Bedfordshire,Eligible for FSM,ALL,Level 2 with English & maths,37.5
2022,5771,East of England,E10000003,873,Cambridgeshire,ALL,ALL,Level 2 with English & maths,74.8223878
2022,5055,East of England,E10000003,873,Cambridgeshire,ALL,No SEN,Level 2 with English & maths,80.01978239
2022,258,East of England,E10000003,873,Cambridgeshire,ALL,SEN with statements or EHC plans,Level 2 with English & maths,17.44186047
2022,458,East of England,E10000003,873,Cambridgeshire,ALL,SEN without statements or EHC plans,Level 2 with English & maths,49.78165939
2022,5193,East of England,E10000003,873,Cambridgeshire,Not eligible for FSM,ALL,Level 2 with English & maths,77.81629116
2022,578,East of England,E10000003,873,Cambridgeshire,Eligible for FSM,ALL,Level 2 with English & maths,47.92387543
2022,14516,East of England,E10000012,881,Essex,ALL,ALL,Level 2 with English & maths,70.70818407
2022,12641,East of England,E10000012,881,Essex,ALL,No SEN,Level 2 with English & maths,76.19650344
2022,575,East of England,E10000012,881,Essex,ALL,SEN with statements or EHC plans,Level 2 with English & maths,19.47826087
2022,1300,East of England,E10000012,881,Essex,ALL,SEN without statements or EHC plans,Level 2 with English & maths,40
2022,13124,East of England,E10000012,881,Essex,Not eligible for FSM,ALL,Level 2 with English & maths,73.41511734
2022,1392,East of England,E10000012,881,Essex,Eligible for FSM,ALL,Level 2 with English & maths,45.18678161
2022,12932,East of England,E10000015,919,Hertfordshire,ALL,ALL,Level 2 with English & maths,78.48747294
2022,10781,East of England,E10000015,919,Hertfordshire,ALL,No SEN,Level 2 with English & maths,84.37992765
2022,369,East of England,E10000015,919,Hertfordshire,ALL,SEN with statements or EHC plans,Level 2 with English & maths,20.05420054
2022,1782,East of England,E10000015,919,Hertfordshire,ALL,SEN without statements or EHC plans,Level 2 with English & maths,54.9382716
2022,11970,East of England,E10000015,919,Hertfordshire,Not eligible for FSM,ALL,Level 2 with English & maths,80.96908939
2022,962,East of England,E10000015,919,Hertfordshire,Eligible for FSM,ALL,Level 2 with English & maths,47.60914761
2022,7698,East of England,E10000020,926,Norfolk,ALL,ALL,Level 2 with English & maths,68.52429202
2022,6643,East of England,E10000020,926,Norfolk,ALL,No SEN,Level 2 with English & maths,73.8070149
2022,311,East of England,E10000020,926,Norfolk,ALL,SEN with statements or EHC plans,Level 2 with English & maths,16.07717042
2022,744,East of England,E10000020,926,Norfolk,ALL,SEN without statements or EHC plans,Level 2 with English & maths,43.27956989
2022,6771,East of England,E10000020,926,Norfolk,Not eligible for FSM,ALL,Level 2 with English & maths,71.95392113
2022,927,East of England,E10000020,926,Norfolk,Eligible for FSM,ALL,Level 2 with English & maths,43.47357066
2022,7016,East of England,E10000029,935,Suffolk,ALL,ALL,Level 2 with English & maths,70.95210946
2022,6186,East of England,E10000029,935,Suffolk,ALL,No SEN,Level 2 with English & maths,76.07500808
2022,253,East of England,E10000029,935,Suffolk,ALL,SEN with statements or EHC plans,Level 2 with English & maths,19.76284585
2022,577,East of England,E10000029,935,Suffolk,ALL,SEN without statements or EHC plans,Level 2 with English & maths,38.47487002
2022,6250,East of England,E10000029,935,Suffolk,Not eligible for FSM,ALL,Level 2 with English & maths,74.112
2022,766,East of England,E10000029,935,Suffolk,Eligible for FSM,ALL,Level 2 with English & maths,45.16971279
2022,2407,London,E09000002,301,Barking and Dagenham,ALL,ALL,Level 2 with English & maths,68.96551724
2022,2128,London,E09000002,301,Barking and Dagenham,ALL,No SEN,Level 2 with English & maths,74.85902256
2022,72,London,E09000002,301,Barking and Dagenham,ALL,SEN with statements or EHC plans,Level 2 with English & maths,8.333333333
2022,207,London,E09000002,301,Barking and Dagenham,ALL,SEN without statements or EHC plans,Level 2 with English & maths,29.46859903
2022,1994,London,E09000002,301,Barking and Dagenham,Not eligible for FSM,ALL,Level 2 with English & maths,71.61484453
2022,413,London,E09000002,301,Barking and Dagenham,Eligible for FSM,ALL,Level 2 with English & maths,56.17433414
2022,3883,London,E09000003,302,Barnet,ALL,ALL,Level 2 with English & maths,84.67679629
2022,3381,London,E09000003,302,Barnet,ALL,No SEN,Level 2 with English & maths,89.64803313
2022,124,London,E09000003,302,Barnet,ALL,SEN with statements or EHC plans,Level 2 with English & maths,28.22580645
2022,378,London,E09000003,302,Barnet,ALL,SEN without statements or EHC plans,Level 2 with English & maths,58.73015873
2022,3399,London,E09000003,302,Barnet,Not eligible for FSM,ALL,Level 2 with English & maths,86.64313033
2022,484,London,E09000003,302,Barnet,Eligible for FSM,ALL,Level 2 with English & maths,70.8677686
2022,3132,London,E09000004,303,Bexley,ALL,ALL,Level 2 with English & maths,72.76500639
2022,2658,London,E09000004,303,Bexley,ALL,No SEN,Level 2 with English & maths,79.00677201
2022,106,London,E09000004,303,Bexley,ALL,SEN with statements or EHC plans,Level 2 with English & maths,18.86792453
2022,368,London,E09000004,303,Bexley,ALL,SEN without statements or EHC plans,Level 2 with English & maths,43.20652174
2022,582,West Midlands,E10000031,937,Warwickshire,ALL,SEN without statements or EHC plans,Level 2 with English & maths,48.96907216
2022,5120,West Midlands,E10000031,937,Warwickshire,Not eligible for FSM,ALL,Level 2 with English & maths,78.61328125
2022,541,West Midlands,E10000031,937,Warwickshire,Eligible for FSM,ALL,Level 2 with English & maths,43.62292052
2022,5450,West Midlands,E10000034,885,Worcestershire,ALL,ALL,Level 2 with English & maths,72.05504587
2022,4738,West Midlands,E10000034,885,Worcestershire,ALL,No SEN,Level 2 with English & maths,77.90206838
2022,204,West Midlands,E10000034,885,Worcestershire,ALL,SEN with statements or EHC plans,Level 2 with English & maths,13.7254902
2022,508,West Midlands,E10000034,885,Worcestershire,ALL,SEN without statements or EHC plans,Level 2 with English & maths,40.94488189
2022,4928,West Midlands,E10000034,885,Worcestershire,Not eligible for FSM,ALL,Level 2 with English & maths,75.64935065
2022,522,West Midlands,E10000034,885,Worcestershire,Eligible for FSM,ALL,Level 2 with English & maths,38.12260536
2022,2318,Yorkshire and the Humber,E06000010,810,"Kingston Upon Hull, City of",ALL,ALL,Level 2 with English & maths,62.03623814
2022,1889,Yorkshire and the Humber,E06000010,810,"Kingston Upon Hull, City of",ALL,No SEN,Level 2 with English & maths,69.87824246
2022,95,Yorkshire and the Humber,E06000010,810,"Kingston Upon Hull, City of",ALL,SEN with statements or EHC plans,Level 2 with English & maths,12.63157895
2022,334,Yorkshire and the Humber,E06000010,810,"Kingston Upon Hull, City of",ALL,SEN without statements or EHC plans,Level 2 with English & maths,31.73652695
2022,1844,Yorkshire and the Humber,E06000010,810,"Kingston Upon Hull, City of",Not eligible for FSM,ALL,Level 2 with English & maths,66.48590022
2022,474,Yorkshire and the Humber,E06000010,810,"Kingston Upon Hull, City of",Eligible for FSM,ALL,Level 2 with English & maths,44.7257384
2022,3105,Yorkshire and the Humber,E06000011,811,East Riding of Yorkshire,ALL,ALL,Level 2 with English & maths,74.17069243
2022,2719,Yorkshire and the Humber,E06000011,811,East Riding of Yorkshire,ALL,No SEN,Level 2 with English & maths,79.47774917
2022,80,Yorkshire and the Humber,E06000011,811,East Riding of Yorkshire,ALL,SEN with statements or EHC plans,Level 2 with English & maths,31.25
2022,306,Yorkshire and the Humber,E06000011,811,East Riding of Yorkshire,ALL,SEN without statements or EHC plans,Level 2 with English & maths,38.23529412
2022,2755,Yorkshire and the Humber,E06000011,811,East Riding of Yorkshire,Not eligible for FSM,ALL,Level 2 with English & maths,77.38656987
2022,350,Yorkshire and the Humber,E06000011,811,East Riding of Yorkshire,Eligible for FSM,ALL,Level 2 with English & maths,48.85714286
2022,1384,Yorkshire and the Humber,E06000012,812,North East Lincolnshire,ALL,ALL,Level 2 with English & maths,72.03757225
2022,1221,Yorkshire and the Humber,E06000012,812,North East Lincolnshire,ALL,No SEN,Level 2 with English & maths,77.55937756
2022,37,Yorkshire and the Humber,E06000012,812,North East Lincolnshire,ALL,SEN with statements or EHC plans,Level 2 with English & maths,21.62162162
2022,126,Yorkshire and the Humber,E06000012,812,North East Lincolnshire,ALL,SEN without statements or EHC plans,Level 2 with English & maths,33.33333333
2022,1194,Yorkshire and the Humber,E06000012,812,North East Lincolnshire,Not eligible for FSM,ALL,Level 2 with English & maths,75.46063652
2022,190,Yorkshire and the Humber,E06000012,812,North East Lincolnshire,Eligible for FSM,ALL,Level 2 with English & maths,50.52631579
2022,1653,Yorkshire and the Humber,E06000013,813,North Lincolnshire,ALL,ALL,Level 2 with English & maths,70.538415
2022,1373,Yorkshire and the Humber,E06000013,813,North Lincolnshire,ALL,No SEN,Level 2 with English & maths,77.71303714
2022,54,Yorkshire and the Humber,E06000013,813,North Lincolnshire,ALL,SEN with statements or EHC plans,Level 2 with English & maths,11.11111111
2022,226,Yorkshire and the Humber,E06000013,813,North Lincolnshire,ALL,SEN without statements or EHC plans,Level 2 with English & maths,41.15044248
2022,1414,Yorkshire and the Humber,E06000013,813,North Lincolnshire,Not eligible for FSM,ALL,Level 2 with English & maths,74.54031117
2022,239,Yorkshire and the Humber,E06000013,813,North Lincolnshire,Eligible for FSM,ALL,Level 2 with English & maths,46.86192469
2022,1707,Yorkshire and the Humber,E06000014,816,York,ALL,ALL,Level 2 with English & maths,77.62155829
2022,1546,Yorkshire and the Humber,E06000014,816,York,ALL,No SEN,Level 2 with English & maths,81.88874515
2022,49,Yorkshire and the Humber,E06000014,816,York,ALL,SEN with statements or EHC plans,Level 2 with English & maths,16.32653061
2022,112,Yorkshire and the Humber,E06000014,816,York,ALL,SEN without statements or EHC plans,Level 2 with English & maths,45.53571429
2022,1592,Yorkshire and the Humber,E06000014,816,York,Not eligible for FSM,ALL,Level 2 with English & maths,79.64824121
2022,2063,North West,E06000007,877,Warrington,ALL,No SEN,Level 2 with English & maths,81.72564227
2022,108,North West,E06000007,877,Warrington,ALL,SEN with statements or EHC plans,Level 2 with English & maths,16.66666667
2022,149,North West,E06000007,877,Warrington,ALL,SEN without statements or EHC plans,Level 2 with English & maths,55.03355705
2022,2062,North West,E06000007,877,Warrington,Not eligible for FSM,ALL,Level 2 with English & maths,80.84384093
2022,258,North West,E06000007,877,Warrington,Eligible for FSM,ALL,Level 2 with English & maths,46.12403101
2022,1878,North West,E06000008,889,Blackburn with Darwen,ALL,ALL,Level 2 with English & maths,74.3343983
2022,1607,North West,E06000008,889,Blackburn with Darwen,ALL,No SEN,Level 2 with English & maths,80.58494088
2022,41,North West,E06000008,889,Blackburn with Darwen,ALL,SEN with statements or EHC plans,Level 2 with English & maths,17.07317073
2022,230,North West,E06000008,889,Blackburn with Darwen,ALL,SEN without statements or EHC plans,Level 2 with English & maths,40.86956522
2022,1580,North West,E06000008,889,Blackburn with Darwen,Not eligible for FSM,ALL,Level 2 with English & maths,77.97468354
2022,298,North West,E06000008,889,Blackburn with Darwen,Eligible for FSM,ALL,Level 2 with English & maths,55.03355705
2022,1157,North West,E06000009,890,Blackpool,ALL,ALL,Level 2 with English & maths,57.99481417
2022,937,North West,E06000009,890,Blackpool,ALL,No SEN,Level 2 with English & maths,66.27534685
2022,45,North West,E06000009,890,Blackpool,ALL,SEN with statements or EHC plans,Level 2 with English & maths,6.666666667
2022,175,North West,E06000009,890,Blackpool,ALL,SEN without statements or EHC plans,Level 2 with English & maths,26.85714286
2022,880,North West,E06000009,890,Blackpool,Not eligible for FSM,ALL,Level 2 with English & maths,65.79545455
2022,277,North West,E06000009,890,Blackpool,Eligible for FSM,ALL,Level 2 with English & maths,33.21299639
2022,3748,North West,E06000049,895,Cheshire East,ALL,ALL,Level 2 with English & maths,78.22838847
2022,3453,North West,E06000049,895,Cheshire East,ALL,No SEN,Level 2 with English & maths,81.9287576
2022,122,North West,E06000049,895,Cheshire East,ALL,SEN with statements or EHC plans,Level 2 with English & maths,33.60655738
2022,173,North West,E06000049,895,Cheshire East,ALL,SEN without statements or EHC plans,Level 2 with English & maths,35.83815029
2022,3404,North West,E06000049,895,Cheshire East,Not eligible for FSM,ALL,Level 2 with English & maths,81.02232667
2022,344,North West,E06000049,895,Cheshire East,Eligible for FSM,ALL,Level 2 with English & maths,50.58139535
2022,3474,North West,E06000050,896,Cheshire West and Chester,ALL,ALL,Level 2 with English & maths,73.86298215
2022,2917,North West,E06000050,896,Cheshire West and Chester,ALL,No SEN,Level 2 with English & maths,80.93932122
2022,152,North West,E06000050,896,Cheshire West and Chester,ALL,SEN with statements or EHC plans,Level 2 with English & maths,17.76315789
2022,405,North West,E06000050,896,Cheshire West and Chester,ALL,SEN without statements or EHC plans,Level 2 with English & maths,43.95061728
2022,3035,North West,E06000050,896,Cheshire West and Chester,Not eligible for FSM,ALL,Level 2 with English & maths,78.15485997
2022,439,North West,E06000050,896,Cheshire West and Chester,Eligible for FSM,ALL,Level 2 with English & maths,44.19134396
2022,3376,North West,E08000001,350,Bolton,ALL,ALL,Level 2 with English & maths,68.89810427
2022,2955,North West,E08000001,350,Bolton,ALL,No SEN,Level 2 with English & maths,73.97631134
2022,126,North West,E08000001,350,Bolton,ALL,SEN with statements or EHC plans,Level 2 with English & maths,17.46031746
2022,295,North West,E08000001,350,Bolton,ALL,SEN without statements or EHC plans,Level 2 with English & maths,40
2022,2777,North West,E08000001,350,Bolton,Not eligible for FSM,ALL,Level 2 with English & maths,72.92041772
2022,599,North West,E08000001,350,Bolton,Eligible for FSM,ALL,Level 2 with English & maths,50.25041736
